state,gender,year,name,occurrences
IN,M,2018,Oakley,24
IN,M,2019,Charlie,38
IN,M,2019,Oakley,31
IN,M,2020,Charlie,45
IN,M,2020,Oakley,29
IN,M,2021,Charlie,42
IN,M,2021,Oakley,34
IN,M,2022,Charlie,44
IN,M,2022,Oakley,28
KS,F,2005,Charlie,5
KS,F,2007,Charlie,6
KS,F,2008,Charlie,8
KS,F,2009,Charlie,5
KS,F,2010,Charlie,9
KS,F,2011,Charlie,14
KS,F,2011,Oakley,5
KS,F,2012,Charlie,14
KS,F,2013,Charlie,21
KS,F,2013,Oakley,5
KS,F,2014,Charlie,20
KS,F,2014,Oakley,8
KS,F,2015,Charlie,18
KS,F,2015,Oakley,9
KS,F,2016,Oakley,22
KS,F,2016,Charlie,14
KS,F,2017,Charlie,24
KS,F,2017,Oakley,16
KS,F,2018,Charlie,22
KS,F,2018,Oakley,13
KS,F,2019,Charlie,21
KS,F,2019,Oakley,20
KS,F,2020,Oakley,30
KS,F,2020,Charlie,25
KS,F,2021,Charlie,24
KS,F,2021,Oakley,21
KS,F,2022,Oakley,38
KS,F,2022,Charlie,28
KS,M,1911,Charlie,6
KS,M,1913,Charlie,10
KS,M,1914,Charlie,5
KS,M,1915,Charlie,5
KS,M,1916,Charlie,6
KS,M,1917,Charlie,15
KS,M,1918,Charlie,9
KS,M,1919,Charlie,5
KS,M,1920,Charlie,7
KS,M,1922,Charlie,11
KS,M,1923,Charlie,6
KS,M,1924,Charlie,9
KS,M,1925,Charlie,7
KS,M,1926,Charlie,5
KS,M,1928,Charlie,14
KS,M,1929,Charlie,8
KS,M,1930,Charlie,9
KS,M,1931,Charlie,9
KS,M,1933,Charlie,9
KS,M,1934,Charlie,9
KS,M,1935,Charlie,9
KS,M,1939,Charlie,8
KS,M,1943,Charlie,5
KS,M,1944,Charlie,6
KS,M,1945,Charlie,6
KS,M,1946,Charlie,7
KS,M,1948,Charlie,6
KS,M,1949,Charlie,6
KS,M,1950,Charlie,9
KS,M,1952,Charlie,8
KS,M,1953,Charlie,5
KS,M,1954,Charlie,10
KS,M,1955,Charlie,7
KS,M,1956,Charlie,6
KS,M,1957,Charlie,5
KS,M,1958,Charlie,6
KS,M,1959,Charlie,10
KS,M,1961,Charlie,7
KS,M,1962,Charlie,8
KS,M,1965,Charlie,5
KS,M,1967,Charlie,8
KS,M,1968,Charlie,8
KS,M,1969,Charlie,6
KS,M,1972,Charlie,6
KS,M,1975,Charlie,6
KS,M,1978,Charlie,5
KS,M,1987,Charlie,6
KS,M,1997,Charlie,5
KS,M,2001,Charlie,6
KS,M,2004,Charlie,6
KS,M,2005,Charlie,9
KS,M,2006,Charlie,5
KS,M,2007,Charlie,7
KS,M,2008,Charlie,11
KS,M,2009,Charlie,16
KS,M,2010,Charlie,21
KS,M,2011,Charlie,24
KS,M,2012,Charlie,16
KS,M,2013,Charlie,15
KS,M,2013,Oakley,5
KS,M,2014,Charlie,23
KS,M,2014,Oakley,10
KS,M,2015,Charlie,24
KS,M,2015,Oakley,5
KS,M,2016,Charlie,26
KS,M,2016,Oakley,8
KS,M,2017,Charlie,13
KS,M,2017,Oakley,10
KS,M,2018,Charlie,24
KS,M,2018,Oakley,8
KS,M,2019,Oakley,12
KS,M,2019,Charlie,11
KS,M,2020,Charlie,21
KS,M,2020,Oakley,9
KS,M,2021,Charlie,24
KS,M,2021,Oakley,11
KS,M,2022,Charlie,24
KS,M,2022,Oakley,9
KY,F,1924,Charlie,6
KY,F,1925,Charlie,6
KY,F,1988,Charlie,5
KY,F,1997,Charlie,5
KY,F,2006,Charlie,7
KY,F,2009,Charlie,6
KY,F,2010,Charlie,14
KY,F,2011,Charlie,18
KY,F,2012,Charlie,25
KY,F,2013,Charlie,35
KY,F,2013,Oakley,9
KY,F,2014,Charlie,22
KY,F,2014,Oakley,6
KY,F,2015,Charlie,24
KY,F,2015,Oakley,8
KY,F,2016,Charlie,35
KY,F,2016,Oakley,12
KY,F,2017,Charlie,33
KY,F,2017,Oakley,12
KY,F,2018,Charlie,45
KY,F,2018,Oakley,19
KY,F,2019,Charlie,35
KY,F,2019,Oakley,20
KY,F,2020,Charlie,42
KY,F,2020,Oakley,27
KY,F,2021,Oakley,38
KY,F,2021,Charlie,34
KY,F,2022,Oakley,53
KY,F,2022,Charlie,43
KY,M,1910,Charlie,39
KY,M,1911,Charlie,37
KY,M,1912,Charlie,48
KY,M,1913,Charlie,71
KY,M,1914,Charlie,71
KY,M,1915,Charlie,68
KY,M,1915,Oakley,6
KY,M,1916,Charlie,89
KY,M,1916,Oakley,7
KY,M,1917,Charlie,103
KY,M,1917,Oakley,7
KY,M,1918,Charlie,113
KY,M,1918,Oakley,9
KY,M,1919,Charlie,99
KY,M,1919,Oakley,12
KY,M,1920,Charlie,95
KY,M,1920,Oakley,12
KY,M,1921,Charlie,106
KY,M,1921,Oakley,5
KY,M,1922,Charlie,83
KY,M,1922,Oakley,5
KY,M,1923,Charlie,97
KY,M,1923,Oakley,5
KY,M,1924,Charlie,96
KY,M,1924,Oakley,6
KY,M,1925,Charlie,100
KY,M,1925,Oakley,12
KY,M,1926,Charlie,78
KY,M,1926,Oakley,6
KY,M,1927,Charlie,87
KY,M,1927,Oakley,8
KY,M,1928,Charlie,73
KY,M,1928,Oakley,8
KY,M,1929,Charlie,61
KY,M,1929,Oakley,6
KY,M,1930,Charlie,70
KY,M,1930,Oakley,6
KY,M,1931,Charlie,63
KY,M,1931,Oakley,5
KY,M,1932,Charlie,65
KY,M,1933,Charlie,63
KY,M,1934,Charlie,73
KY,M,1934,Oakley,7
KY,M,1935,Charlie,66
KY,M,1936,Charlie,47
KY,M,1937,Charlie,43
KY,M,1937,Oakley,5
KY,M,1938,Charlie,53
KY,M,1939,Charlie,39
KY,M,1939,Oakley,6
KY,M,1940,Charlie,53
KY,M,1941,Charlie,41
KY,M,1942,Charlie,46
KY,M,1943,Charlie,42
KY,M,1943,Oakley,6
KY,M,1944,Charlie,46
KY,M,1945,Charlie,46
KY,M,1946,Charlie,44
KY,M,1947,Charlie,41
KY,M,1948,Charlie,61
KY,M,1949,Charlie,30
KY,M,1950,Charlie,30
KY,M,1950,Oakley,5
KY,M,1951,Charlie,31
KY,M,1952,Charlie,27
KY,M,1953,Charlie,31
KY,M,1954,Charlie,25
KY,M,1954,Oakley,5
KY,M,1955,Charlie,32
KY,M,1956,Charlie,39
KY,M,1957,Charlie,24
KY,M,1958,Charlie,32
KY,M,1959,Charlie,23
KY,M,1960,Charlie,34
KY,M,1961,Charlie,19
KY,M,1961,Oakley,5
KY,M,1962,Charlie,24
KY,M,1963,Charlie,30
KY,M,1964,Charlie,23
KY,M,1965,Charlie,18
KY,M,1966,Charlie,16
KY,M,1967,Charlie,15
KY,M,1968,Charlie,12
KY,M,1969,Charlie,21
KY,M,1970,Charlie,23
KY,M,1971,Charlie,16
KY,M,1972,Charlie,10
KY,M,1973,Charlie,16
KY,M,1974,Charlie,17
KY,M,1975,Charlie,14
KY,M,1976,Charlie,13
KY,M,1977,Charlie,13
KY,M,1978,Charlie,14
KY,M,1979,Charlie,24
KY,M,1980,Charlie,11
KY,M,1981,Charlie,19
KY,M,1982,Charlie,6
KY,M,1983,Charlie,7
KY,M,1984,Charlie,14
KY,M,1985,Charlie,10
KY,M,1986,Charlie,11
KY,M,1989,Charlie,9
KY,M,1991,Charlie,11
KY,M,1994,Charlie,10
KY,M,1995,Charlie,8
KY,M,1996,Charlie,5
KY,M,1999,Charlie,7
KY,M,2000,Charlie,6
KY,M,2001,Charlie,6
KY,M,2002,Charlie,7
KY,M,2003,Charlie,7
KY,M,2004,Charlie,9
KY,M,2005,Charlie,6
KY,M,2006,Charlie,7
KY,M,2007,Charlie,7
KY,M,2008,Charlie,19
KY,M,2009,Charlie,15
KY,M,2010,Charlie,20
KY,M,2011,Charlie,21
KY,M,2012,Charlie,28
KY,M,2012,Oakley,6
KY,M,2013,Charlie,22
KY,M,2013,Oakley,5
KY,M,2014,Charlie,22
KY,M,2014,Oakley,18
KY,M,2015,Oakley,21
KY,M,2015,Charlie,16
KY,M,2016,Oakley,20
KY,M,2016,Charlie,17
KY,M,2017,Charlie,30
KY,M,2017,Oakley,26
KY,M,2018,Charlie,31
KY,M,2018,Oakley,24
KY,M,2019,Charlie,30
KY,M,2019,Oakley,22
KY,M,2020,Oakley,30
KY,M,2020,Charlie,23
KY,M,2021,Oakley,30
KY,M,2021,Charlie,29
KY,M,2022,Oakley,28
KY,M,2022,Charlie,26
LA,F,1918,Charlie,8
LA,F,1919,Charlie,6
LA,F,1921,Charlie,7
LA,F,1922,Charlie,6
LA,F,1923,Charlie,8
LA,F,1924,Charlie,8
LA,F,1926,Charlie,7
LA,F,1927,Charlie,7
LA,F,1928,Charlie,8
LA,F,1929,Charlie,5
LA,F,1930,Charlie,8
LA,F,1931,Charlie,5
LA,F,1932,Charlie,8
LA,F,1933,Charlie,7
LA,F,1936,Charlie,6
LA,F,1938,Charlie,8
LA,F,1941,Charlie,8
LA,F,1942,Charlie,5
LA,F,1944,Charlie,6
LA,F,1949,Charlie,5
LA,F,1954,Charlie,5
LA,F,1957,Charlie,5
LA,F,1980,Charlie,5
LA,F,1982,Charlie,7
LA,F,1988,Charlie,10
LA,F,1991,Charlie,7
LA,F,1993,Charlie,7
LA,F,1995,Charlie,6
LA,F,1999,Charlie,6
LA,F,2001,Charlie,5
LA,F,2004,Charlie,5
LA,F,2005,Charlie,6
LA,F,2006,Charlie,8
LA,F,2007,Charlie,6
LA,F,2008,Charlie,5
LA,F,2009,Charlie,6
LA,F,2010,Charlie,12
LA,F,2011,Charlie,24
LA,F,2012,Charlie,27
LA,F,2013,Charlie,29
LA,F,2014,Charlie,41
LA,F,2015,Charlie,37
LA,F,2015,Oakley,8
LA,F,2016,Charlie,47
LA,F,2017,Charlie,36
LA,F,2017,Oakley,5
LA,F,2018,Charlie,52
LA,F,2018,Oakley,7
LA,F,2019,Charlie,38
LA,F,2019,Oakley,12
LA,F,2020,Charlie,48
LA,F,2020,Oakley,12
LA,F,2021,Charlie,59
LA,F,2021,Oakley,30
LA,F,2022,Charlie,36
LA,F,2022,Oakley,27
LA,M,1910,Charlie,36
LA,M,1911,Charlie,34
LA,M,1912,Charlie,73
LA,M,1913,Charlie,55
LA,M,1914,Charlie,66
LA,M,1915,Charlie,80
LA,M,1916,Charlie,72
LA,M,1917,Charlie,72
LA,M,1918,Charlie,105
LA,M,1919,Charlie,80
LA,M,1920,Charlie,98
LA,M,1921,Charlie,86
LA,M,1922,Charlie,91
LA,M,1923,Charlie,86
LA,M,1924,Charlie,90
LA,M,1925,Charlie,98
LA,M,1926,Charlie,105
LA,M,1927,Charlie,93
LA,M,1928,Charlie,82
LA,M,1929,Charlie,92
LA,M,1930,Charlie,72
LA,M,1931,Charlie,70
LA,M,1932,Charlie,57
LA,M,1933,Charlie,60
LA,M,1934,Charlie,70
LA,M,1935,Charlie,66
LA,M,1936,Charlie,67
LA,M,1937,Charlie,68
LA,M,1938,Charlie,68
LA,M,1939,Charlie,64
LA,M,1940,Charlie,65
LA,M,1941,Charlie,64
LA,M,1942,Charlie,86
LA,M,1943,Charlie,59
LA,M,1944,Charlie,74
LA,M,1945,Charlie,62
LA,M,1946,Charlie,76
LA,M,1947,Charlie,70
LA,M,1948,Charlie,76
LA,M,1949,Charlie,73
LA,M,1950,Charlie,63
LA,M,1951,Charlie,74
LA,M,1952,Charlie,66
LA,M,1953,Charlie,54
LA,M,1954,Charlie,52
LA,M,1955,Charlie,64
LA,M,1956,Charlie,49
LA,M,1957,Charlie,69
LA,M,1958,Charlie,54
LA,M,1959,Charlie,42
LA,M,1960,Charlie,36
LA,M,1961,Charlie,39
LA,M,1962,Charlie,35
LA,M,1963,Charlie,37
LA,M,1964,Charlie,28
LA,M,1965,Charlie,29
LA,M,1966,Charlie,31
LA,M,1967,Charlie,31
LA,M,1968,Charlie,21
LA,M,1969,Charlie,28
LA,M,1970,Charlie,27
LA,M,1971,Charlie,21
LA,M,1972,Charlie,21
LA,M,1973,Charlie,24
LA,M,1974,Charlie,17
LA,M,1975,Charlie,23
LA,M,1976,Charlie,24
LA,M,1977,Charlie,22
LA,M,1978,Charlie,21
LA,M,1979,Charlie,22
LA,M,1980,Charlie,27
LA,M,1981,Charlie,25
LA,M,1982,Charlie,18
LA,M,1983,Charlie,24
LA,M,1984,Charlie,20
LA,M,1985,Charlie,20
LA,M,1986,Charlie,22
LA,M,1987,Charlie,17
LA,M,1988,Charlie,19
LA,M,1989,Charlie,12
LA,M,1990,Charlie,14
LA,M,1991,Charlie,12
LA,M,1992,Charlie,9
LA,M,1993,Charlie,9
LA,M,1994,Charlie,15
LA,M,1995,Charlie,9
LA,M,1997,Charlie,7
LA,M,1999,Charlie,10
LA,M,2000,Charlie,11
LA,M,2001,Charlie,10
LA,M,2002,Charlie,14
LA,M,2003,Charlie,13
LA,M,2004,Charlie,15
LA,M,2005,Charlie,12
LA,M,2006,Charlie,10
LA,M,2007,Charlie,11
LA,M,2008,Charlie,9
LA,M,2009,Charlie,18
LA,M,2010,Charlie,18
LA,M,2011,Charlie,24
LA,M,2012,Charlie,14
LA,M,2013,Charlie,20
LA,M,2014,Charlie,19
LA,M,2014,Oakley,5
LA,M,2015,Charlie,22
LA,M,2015,Oakley,6
LA,M,2016,Charlie,27
LA,M,2016,Oakley,9
LA,M,2017,Charlie,24
LA,M,2017,Oakley,7
LA,M,2018,Charlie,22
LA,M,2018,Oakley,6
LA,M,2019,Charlie,24
LA,M,2019,Oakley,6
LA,M,2020,Charlie,29
LA,M,2020,Oakley,10
LA,M,2021,Charlie,28
LA,M,2021,Oakley,6
LA,M,2022,Charlie,25
LA,M,2022,Oakley,7
MA,F,2008,Charlie,9
MA,F,2010,Charlie,9
MA,F,2011,Charlie,8
MA,F,2012,Charlie,12
MA,F,2013,Charlie,11
MA,F,2014,Charlie,14
MA,F,2015,Charlie,19
MA,F,2016,Charlie,23
MA,F,2017,Charlie,25
MA,F,2018,Charlie,23
MA,F,2019,Charlie,21
MA,F,2019,Oakley,6
MA,F,2020,Charlie,24
MA,F,2020,Oakley,7
MA,F,2021,Charlie,39
MA,F,2021,Oakley,7
MA,F,2022,Charlie,35
MA,F,2022,Oakley,10
MA,M,1925,Charlie,5
MA,M,1927,Charlie,5
MA,M,1943,Charlie,5
MA,M,1952,Charlie,5
MA,M,1953,Charlie,5
MA,M,1954,Charlie,7
MA,M,1956,Charlie,11
MA,M,1958,Charlie,12
MA,M,1959,Charlie,12
MA,M,1960,Charlie,13
MA,M,1961,Charlie,10
MA,M,1962,Charlie,7
MA,M,1963,Charlie,12
MA,M,1964,Charlie,7
MA,M,1965,Charlie,5
MA,M,1967,Charlie,8
MA,M,1968,Charlie,8
MA,M,1969,Charlie,9
MA,M,1970,Charlie,6
MA,M,1971,Charlie,10
MA,M,1972,Charlie,5
MA,M,1977,Charlie,9
MA,M,1979,Charlie,8
MA,M,1984,Charlie,5
MA,M,1989,Charlie,9
MA,M,1991,Charlie,9
MA,M,1993,Charlie,8
MA,M,1994,Charlie,9
MA,M,1995,Charlie,13
MA,M,1996,Charlie,6
MA,M,1997,Charlie,7
MA,M,1998,Charlie,6
MA,M,1999,Charlie,10
MA,M,2000,Charlie,6
MA,M,2001,Charlie,5
MA,M,2002,Charlie,9
MA,M,2003,Charlie,13
MA,M,2004,Charlie,11
MA,M,2005,Charlie,18
MA,M,2006,Charlie,17
MA,M,2007,Charlie,22
MA,M,2008,Charlie,19
MA,M,2009,Charlie,21
MA,M,2010,Charlie,24
MA,M,2011,Charlie,31
MA,M,2012,Charlie,36
MA,M,2013,Charlie,35
MA,M,2014,Charlie,44
MA,M,2015,Charlie,39
MA,M,2015,Oakley,5
MA,M,2016,Charlie,34
MA,M,2017,Charlie,35
MA,M,2017,Oakley,5
MA,M,2018,Charlie,52
MA,M,2018,Oakley,7
MA,M,2019,Charlie,66
MA,M,2019,Oakley,7
MA,M,2020,Charlie,48
MA,M,2020,Oakley,7
MA,M,2021,Charlie,53
MA,M,2021,Oakley,10
MA,M,2022,Charlie,58
MA,M,2022,Oakley,10
MD,F,2005,Charlie,7
MD,F,2006,Charlie,7
MD,F,2008,Charlie,11
MD,F,2010,Charlie,13
MD,F,2011,Charlie,12
MD,F,2012,Charlie,16
MD,F,2013,Charlie,32
MD,F,2014,Charlie,17
MD,F,2015,Charlie,31
MD,F,2016,Charlie,29
MD,F,2017,Charlie,39
MD,F,2018,Charlie,28
MD,F,2018,Oakley,7
MD,F,2019,Charlie,36
MD,F,2019,Oakley,11
MD,F,2020,Charlie,30
MD,F,2020,Oakley,10
MD,F,2021,Charlie,31
MD,F,2021,Oakley,20
MD,F,2022,Charlie,29
MD,F,2022,Oakley,15
MD,M,1916,Charlie,5
MD,M,1920,Charlie,5
MD,M,1923,Charlie,7
MD,M,1924,Charlie,5
MD,M,1928,Charlie,7
MD,M,1929,Charlie,6
MD,M,1931,Charlie,5
MD,M,1933,Charlie,6
MD,M,1935,Charlie,5
MD,M,1940,Charlie,6
MD,M,1941,Charlie,7
MD,M,1942,Charlie,8
MD,M,1943,Charlie,7
MD,M,1944,Charlie,7
MD,M,1948,Charlie,8
MD,M,1949,Charlie,7
MD,M,1950,Charlie,7
MD,M,1951,Charlie,5
MD,M,1952,Charlie,10
MD,M,1953,Charlie,6
MD,M,1954,Charlie,11
MD,M,1955,Charlie,6
MD,M,1958,Charlie,15
MD,M,1959,Charlie,8
MD,M,1960,Charlie,13
MD,M,1961,Charlie,5
MD,M,1962,Charlie,13
MD,M,1963,Charlie,15
MD,M,1964,Charlie,9
MD,M,1965,Charlie,5
MD,M,1966,Charlie,8
MD,M,1968,Charlie,7
MD,M,1969,Charlie,8
MD,M,1970,Charlie,6
MD,M,1976,Charlie,7
MD,M,1979,Charlie,6
MD,M,1981,Charlie,7
MD,M,1984,Charlie,6
MD,M,1989,Charlie,6
MD,M,1990,Charlie,9
MD,M,1994,Charlie,8
MD,M,2000,Charlie,5
MD,M,2001,Charlie,8
MD,M,2002,Charlie,10
MD,M,2003,Charlie,8
MD,M,2005,Charlie,14
MD,M,2006,Charlie,7
MD,M,2007,Charlie,14
MD,M,2008,Charlie,6
MD,M,2009,Charlie,13
MD,M,2010,Charlie,17
MD,M,2011,Charlie,8
MD,M,2012,Charlie,16
MD,M,2012,Oakley,7
MD,M,2013,Charlie,15
MD,M,2014,Charlie,22
MD,M,2015,Charlie,25
MD,M,2016,Charlie,21
MD,M,2017,Charlie,25
MD,M,2017,Oakley,5
MD,M,2018,Charlie,21
MD,M,2019,Charlie,25
MD,M,2019,Oakley,9
MD,M,2020,Charlie,28
MD,M,2020,Oakley,9
MD,M,2021,Charlie,20
MD,M,2021,Oakley,7
MD,M,2022,Charlie,30
MD,M,2022,Oakley,7
ME,F,2007,Charlie,6
ME,F,2014,Charlie,7
ME,F,2017,Charlie,11
ME,F,2018,Charlie,9
ME,F,2019,Charlie,7
ME,F,2019,Oakley,6
ME,F,2020,Charlie,6
ME,F,2021,Charlie,8
ME,F,2021,Oakley,5
ME,F,2022,Charlie,9
ME,F,2022,Oakley,7
ME,M,1918,Charlie,5
ME,M,1920,Charlie,5
ME,M,1921,Charlie,8
ME,M,1925,Charlie,6
ME,M,1926,Charlie,5
ME,M,1927,Charlie,6
ME,M,1950,Charlie,5
ME,M,1958,Charlie,8
ME,M,1966,Charlie,5
ME,M,1970,Charlie,5
ME,M,2010,Charlie,5
ME,M,2012,Charlie,8
ME,M,2013,Charlie,5
ME,M,2014,Charlie,6
ME,M,2015,Charlie,9
ME,M,2015,Oakley,5
ME,M,2016,Charlie,9
ME,M,2016,Oakley,5
ME,M,2017,Charlie,6
ME,M,2017,Oakley,5
ME,M,2018,Oakley,10
ME,M,2018,Charlie,9
ME,M,2019,Charlie,8
ME,M,2019,Oakley,6
ME,M,2020,Oakley,8
ME,M,2020,Charlie,6
ME,M,2021,Charlie,8
ME,M,2021,Oakley,8
ME,M,2022,Charlie,14
ME,M,2022,Oakley,8
MI,F,1977,Charlie,5
MI,F,1992,Charlie,7
MI,F,1993,Charlie,5
MI,F,1994,Charlie,5
MI,F,1996,Charlie,6
MI,F,1997,Charlie,6
MI,F,1998,Charlie,5
MI,F,2000,Charlie,5
MI,F,2002,Charlie,6
MI,F,2003,Charlie,11
MI,F,2004,Charlie,10
MI,F,2005,Charlie,7
MI,F,2006,Charlie,8
MI,F,2007,Charlie,9
MI,F,2008,Charlie,18
MI,F,2009,Charlie,16
MI,F,2010,Charlie,27
MI,F,2011,Charlie,37
MI,F,2012,Charlie,37
MI,F,2012,Oakley,6
MI,F,2013,Charlie,47
MI,F,2014,Charlie,50
MI,F,2014,Oakley,16
MI,F,2015,Charlie,57
MI,F,2015,Oakley,11
MI,F,2016,Charlie,50
MI,F,2016,Oakley,17
MI,F,2017,Charlie,67
MI,F,2017,Oakley,31
MI,F,2018,Charlie,73
MI,F,2018,Oakley,20
MI,F,2019,Charlie,68
MI,F,2019,Oakley,34
MI,F,2020,Charlie,91
MI,F,2020,Oakley,52
MI,F,2021,Charlie,71
MI,F,2021,Oakley,63
MI,F,2022,Charlie,80
MI,F,2022,Oakley,66
MI,M,1910,Charlie,6
MI,M,1912,Charlie,5
MI,M,1914,Charlie,6
MI,M,1915,Charlie,8
MI,M,1916,Charlie,7
MI,M,1917,Charlie,11
MI,M,1918,Charlie,7
MI,M,1919,Charlie,7
MI,M,1920,Charlie,5
MI,M,1921,Charlie,10
MI,M,1922,Charlie,13
MI,M,1923,Charlie,8
MI,M,1924,Charlie,11
MI,M,1926,Charlie,16
MI,M,1927,Charlie,10
MI,M,1928,Charlie,15
MI,M,1929,Charlie,14
MI,M,1930,Charlie,8
MI,M,1931,Charlie,12
MI,M,1932,Charlie,8
MI,M,1934,Charlie,10
MI,M,1935,Charlie,6
MI,M,1936,Charlie,5
MI,M,1937,Charlie,5
MI,M,1938,Charlie,9
MI,M,1940,Charlie,7
MI,M,1941,Charlie,10
MI,M,1942,Charlie,10
MI,M,1943,Charlie,8
MI,M,1944,Charlie,15
MI,M,1945,Charlie,9
MI,M,1946,Charlie,19
MI,M,1947,Charlie,14
MI,M,1948,Charlie,11
MI,M,1949,Charlie,17
MI,M,1950,Charlie,15
MI,M,1951,Charlie,21
MI,M,1952,Charlie,14
MI,M,1953,Charlie,20
MI,M,1954,Charlie,26
MI,M,1955,Charlie,24
MI,M,1956,Charlie,31
MI,M,1957,Charlie,28
MI,M,1958,Charlie,29
MI,M,1959,Charlie,27
MI,M,1960,Charlie,34
MI,M,1961,Charlie,22
MI,M,1962,Charlie,20
MI,M,1963,Charlie,31
MI,M,1964,Charlie,17
MI,M,1965,Charlie,18
MI,M,1966,Charlie,28
MI,M,1967,Charlie,22
MI,M,1968,Charlie,26
MI,M,1969,Charlie,22
MI,M,1970,Charlie,22
MI,M,1971,Charlie,19
MI,M,1972,Charlie,23
MI,M,1973,Charlie,16
MI,M,1974,Charlie,19
MI,M,1975,Charlie,14
MI,M,1976,Charlie,10
MI,M,1977,Charlie,6
MI,M,1978,Charlie,8
MI,M,1979,Charlie,18
MI,M,1980,Charlie,11
MI,M,1981,Charlie,14
MI,M,1982,Charlie,11
MI,M,1983,Charlie,7
MI,M,1984,Charlie,13
MI,M,1985,Charlie,14
MI,M,1986,Charlie,9
MI,M,1987,Charlie,7
MI,M,1988,Charlie,17
MI,M,1989,Charlie,12
MI,M,1990,Charlie,15
MI,M,1991,Charlie,10
MI,M,1992,Charlie,13
MI,M,1993,Charlie,6
MI,M,1994,Charlie,17
MI,M,1995,Charlie,8
MI,M,1996,Charlie,14
MI,M,1997,Charlie,10
MI,M,1998,Charlie,13
MI,M,1999,Charlie,10
MI,M,2000,Charlie,14
MI,M,2001,Charlie,16
MI,M,2002,Charlie,14
MI,M,2003,Charlie,20
MI,M,2004,Charlie,27
MI,M,2005,Charlie,30
MI,M,2006,Charlie,34
MI,M,2007,Charlie,31
MI,M,2008,Charlie,38
MI,M,2009,Charlie,46
MI,M,2010,Charlie,47
MI,M,2011,Charlie,53
MI,M,2011,Oakley,9
MI,M,2012,Charlie,40
MI,M,2012,Oakley,12
MI,M,2013,Charlie,48
MI,M,2013,Oakley,11
MI,M,2014,Charlie,52
MI,M,2014,Oakley,16
MI,M,2015,Charlie,57
MI,M,2015,Oakley,17
MI,M,2016,Charlie,61
MI,M,2016,Oakley,26
MI,M,2017,Charlie,46
MI,M,2017,Oakley,12
MI,M,2018,Charlie,51
MI,M,2018,Oakley,26
MI,M,2019,Charlie,49
MI,M,2019,Oakley,36
MI,M,2020,Charlie,85
MI,M,2020,Oakley,37
MI,M,2021,Charlie,60
MI,M,2021,Oakley,30
MI,M,2022,Charlie,62
MI,M,2022,Oakley,26
MN,F,1996,Charlie,10
MN,F,2004,Charlie,5
MN,F,2008,Charlie,7
MN,F,2009,Charlie,8
MN,F,2010,Charlie,15
MN,F,2011,Charlie,18
MN,F,2012,Charlie,21
MN,F,2013,Charlie,32
MN,F,2014,Charlie,25
MN,F,2014,Oakley,6
MN,F,2015,Charlie,26
MN,F,2015,Oakley,17
MN,F,2016,Charlie,23
MN,F,2016,Oakley,8
MN,F,2017,Charlie,42
MN,F,2017,Oakley,16
MN,F,2018,Charlie,27
MN,F,2018,Oakley,21
MN,F,2019,Charlie,33
MN,F,2019,Oakley,20
MN,F,2020,Charlie,52
MN,F,2020,Oakley,16
MN,F,2021,Charlie,35
MN,F,2021,Oakley,23
MN,F,2022,Charlie,37
MN,F,2022,Oakley,26
MN,M,1914,Charlie,7
MN,M,1917,Charlie,6
MN,M,1921,Charlie,6
MN,M,1923,Charlie,5
MN,M,1925,Charlie,6
MN,M,1930,Charlie,6
MN,M,1951,Charlie,5
MN,M,1954,Charlie,7
MN,M,1958,Charlie,8
MN,M,1959,Charlie,5
MN,M,1960,Charlie,13
MN,M,1962,Charlie,6
MN,M,1963,Charlie,8
MN,M,1964,Charlie,11
MN,M,1965,Charlie,9
MN,M,1966,Charlie,7
MN,M,1974,Charlie,5
MN,M,1975,Charlie,6
MN,M,1976,Charlie,6
MN,M,1977,Charlie,5
MN,M,1978,Charlie,5
MN,M,1980,Charlie,6
MN,M,1983,Charlie,7
MN,M,1985,Charlie,8
MN,M,1986,Charlie,5
MN,M,1989,Charlie,9
MN,M,1990,Charlie,6
MN,M,1991,Charlie,7
MN,M,1992,Charlie,8
MN,M,1993,Charlie,7
MN,M,1994,Charlie,5
MN,M,1995,Charlie,10
MN,M,1996,Charlie,8
MN,M,1997,Charlie,6
MN,M,1998,Charlie,11
MN,M,1999,Charlie,9
MN,M,2000,Charlie,15
MN,M,2001,Charlie,13
MN,M,2002,Charlie,17
MN,M,2003,Charlie,25
MN,M,2004,Charlie,31
MN,M,2005,Charlie,43
MN,M,2006,Charlie,40
MN,M,2007,Charlie,42
MN,M,2008,Charlie,42
MN,M,2009,Charlie,75
MN,M,2010,Charlie,67
MN,M,2010,Oakley,8
MN,M,2011,Charlie,69
MN,M,2011,Oakley,7
MN,M,2012,Charlie,75
MN,M,2012,Oakley,10
MN,M,2013,Charlie,74
MN,M,2013,Oakley,11
MN,M,2014,Charlie,84
MN,M,2014,Oakley,11
MN,M,2015,Charlie,64
MN,M,2015,Oakley,21
MN,M,2016,Charlie,82
MN,M,2016,Oakley,19
MN,M,2017,Charlie,71
MN,M,2017,Oakley,19
MN,M,2018,Charlie,66
MN,M,2018,Oakley,28
MN,M,2019,Charlie,77
MN,M,2019,Oakley,22
MN,M,2020,Charlie,68
MN,M,2020,Oakley,16
MN,M,2021,Charlie,70
MN,M,2021,Oakley,26
MN,M,2022,Charlie,78
MN,M,2022,Oakley,18
MO,F,1919,Charlie,5
MO,F,1998,Charlie,10
